generation,best_fitness,avg_fitness,mutation_rate
282,1.0,0.8906588830729246,0.01
283,1.0,0.8832346999830301,0.01
284,1.0,0.9089357109783713,0.01
285,1.0,0.9270086768209588,0.01
286,1.0,0.8892898622764928,0.01
287,1.0,0.9264323798786499,0.01
288,1.0,0.9180966029578929,0.01
289,1.0,0.9363781782425501,0.01
290,1.0,0.9252128133482052,0.01
291,1.0,0.9023278828509035,0.01
292,1.0,0.8764544904608375,0.01
293,1.0,0.8098810910186997,0.015
294,1.0,0.9284242930382782,0.014249999999999999
295,1.0,0.9109417286746799,0.013537499999999997
296,1.0,0.91341187227321,0.012860624999999997
297,1.0,0.8348552136889646,0.012217593749999997
298,1.0,0.883484720437677,0.011606714062499997
299,1.0,0.9122442179655794,0.011026378359374997
300,1.0,0.87407841960063,0.010475059441406247
301,1.0,0.9087060678734837,0.01
302,1.0,0.9229488016090469,0.01
303,1.0,0.8830589247581061,0.01
304,1.0,0.9495835848278797,0.01
305,1.0,0.9283483100159178,0.01
306,1.0,0.874566010246471,0.01
307,1.0,0.8731727594743939,0.01
308,1.0,0.9110375558168016,0.01
309,1.0,0.9133486263077649,0.01
310,1.0,0.9774931266621267,0.01
311,1.0,0.8734814042201975,0.01
312,1.0,0.7767652165768602,0.01
313,1.0,0.9057471506598093,0.01
314,1.0,0.9095263090382533,0.01
315,1.0,0.9107632716897627,0.01
316,1.0,0.9311895220170705,0.01
317,1.0,0.916053203271229,0.01
318,1.0,0.9360347199656728,0.015
319,1.0,0.9210531912774157,0.014249999999999999
320,1.0,0.9188530417887104,0.013537499999999997
321,1.0,0.8588976645785434,0.012860624999999997
322,1.0,0.9215336537843958,0.012217593749999997
323,1.0,0.8703834289259468,0.011606714062499997
324,1.0,0.8862855625980618,0.011026378359374997
325,1.0,0.9252711379679515,0.010475059441406247
326,1.0,0.8607713051028797,0.01
327,1.0,0.8623950375994927,0.01
328,1.0,0.9170543262543857,0.01
329,1.0,0.9278543626207132,0.01
330,1.0,0.9237932617417354,0.01
331,1.0,0.8987551243128599,0.01
332,1.0,0.9267626236114889,0.01
333,1.0,0.9289996668241048,0.01
334,1.0,0.9029488835675856,0.01
